ID	DOCULECT	CONCEPT	TOKENS	CONCEPTICON_ID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
40472	Dogul_Dom_Dogon	where	àŋá	1237.0	7	X	A	6	6.A.V	1.5	àŋá	0	14981	àŋá
46611	Najamba	where	ǎn	1237.0	7	X	A	11	11.A.V	1.5	ǎn	0	14981	ǎn
46612	Najamba	where	àní.ì	1237.0	7	X	A	11	11.A.V	1.5	àní.ì	0	14981	àní.ì
60808	Yorno_So	where	jàbá.á	1237.0	6	A	J	23	23.J.C	2.0	jàbá.á	0	14965	jàbá.á
60809	Yorno_So	where	jɔ̀ɡɔ̀.ɔ́#nɛ̀	1237.0	6	A	J	23	23.J.C	2.0	jɔ̀ɡɔ̀.ɔ́#nɛ̀	0	14965	jɔ̀ɡɔ̀.ɔ́#nɛ̀
62823	Ben_Tey_Dogon	where	án-dá.á	1237.0	7	X	A	4	4.A.V	1.5	án-dá.á	0	14981	án-dá.á
72753	Bunoge_Dogon	where	ná-lò	1237.0	4	A	N	5	5.N.C	2.0	ná-lò	0	14963	ná-lò
75257	Tommo_So_Dogon	where	jàɡú#nɛ	1237.0	6	A	J	19	19.J.C	2.0	jàɡú#nɛ	0	14965	jàɡú#nɛ
75258	Tommo_So_Dogon	where	jàbá.á.n	1237.0	6	A	J	19	19.J.C	2.0	jàbá.á.n	0	14965	jàbá.á.n
87778	Yanda_Dom_Dogon	where	àm.bá.á	1237.0	7	X	A	22	22.A.V	1.5	àm.bá.á	0	14981	àm.bá.á
90581	Dogul_Dom_Dogon	where	àŋá.á	1237.0	7	X	A	6	6.A.V	1.5	àŋá.á	1	14981	àŋá.á
92488	Bankan_Tey_Dogon	where	ǎnnì	1237.0	7	X	A	3	3.A.V	1.5	ǎnnì	0	14981	ǎnnì
94598	Tebul_Ure_Dogon	where	àn.dí	1237.0	7	X	A	15	15.A.V	1.5	àn.dí	0	14981	àn.dí
97386	Jamsay_Dogon	where	jɔ̌w#lé	1237.0	6	A	J	9	9.J.C	2.0	jɔ̌w#lé	0	14965	jɔ̌w#lé
98959	Tiranige_Diga_Dogon	where	àná	1237.0	7	X	A	17	17.A.V	1.5	àná	0	14981	àná
109873	Nanga	where	àr.náŋá	1237.0	7	X	A	12	12.A.V	1.5	àr.náŋá	0	14981	àr.náŋá
110919	Perge_Tegu	where	jǎw	1237.0	6	A	J	14	14.J.C	2.0	jǎw	0	14965	jǎw
117483	Tommo_So_Dogon	where	jaba	1237.0	6	A	J	19	19.J.C	2.0	jaba	0	14965	jaba
118181	Jamsay_Dogon	where	d.ʒo.olema	1237.0	1	A	T	9	9.T.C	2.0	d.ʒo.olema	0	14984	d.ʒo.olema
119013	Ana_Tinga_Dogon	where	anba.a	1237.0	7	X	A	2	2.A.V	1.5	anba.a	0	14981	anba.a
119519	Tommo_So_Dogon	where	d.ʒaba	1237.0	1	A	T	19	19.T.C	2.0	d.ʒaba	0	14984	d.ʒaba
119616	Tebul_Ure_Dogon	where	an.di	1237.0	7	X	A	15	15.A.V	1.5	an.di	0	14981	an.di
120112	Yanda_Dom_Dogon	where	ʔam.ba	1237.0	1	A	H	22	22.H.C	2.0	ʔam.ba	0	14995	ʔam.ba
121240	Toro_Tegu_Dogon	where	d.ʒaɡa	1237.0	1	A	T	21	21.T.C	2.0	d.ʒaɡa	0	14984	d.ʒaɡa
121617	Bunoge_Dogon	where	nalu	1237.0	4	A	N	5	5.N.C	2.0	nalu	0	14963	nalu
122533	Dogul_Dom_Dogon	where	ʔaŋa	1237.0	1	A	H	6	6.H.C	2.0	ʔaŋa	0	14995	ʔaŋa
122823	Jamsay_Dogon	where	jɔw	1237.0	6	A	J	9	9.J.C	2.0	jɔw	0	14965	jɔw
122824	Jamsay_Dogon	where	jɔ̀.ɔ́#lé	1237.0	6	A	J	9	9.J.C	2.0	jɔ̀.ɔ́#lé	0	14965	jɔ̀.ɔ́#lé
130793	Tengou-Togo_Dogon	where	ja	1237.0	6	A	J	16	16.J.C	2.0	ja	0	14965	ja
131175	Dogul_Dom_Dogon	where	aŋa	1237.0	7	X	A	6	6.A.V	1.5	aŋa	0	14981	aŋa
131443	Tommo_So_Dogon	where	d.ʒab	1237.0	1	A	T	19	19.T.C	2.0	d.ʒab	0	14984	d.ʒab
134068	Tommo_So_Dogon	where	d.ʒaba.a	1237.0	1	A	T	19	19.T.C	2.0	d.ʒaba.a	0	14984	d.ʒaba.a
134855	Nanga	where	àr.náŋá	1237.0	7	X	A	12	12.A.V	1.5	àr.náŋá	1	14981	àr.náŋá
143679	Mombo_Dogon	where	ma.nu.n	1237.0	4	A	M	10	10.M.C	2.0	ma.nu.n	0	14967	ma.nu.n
144172	Mombo_Dogon	where	man.da	1237.0	4	A	M	10	10.M.C	2.0	man.da	0	14967	man.da
146963	Donno_So_Dogon	where	d.ʒɛ.ɛra	1237.0	1	A	T	7	7.T.C	2.0	d.ʒɛ.ɛra	0	14984	d.ʒɛ.ɛra
147718	Mombo_Dogon	where	wole	1237.0	6	A	W	10	10.W.C	2.0	wole	0	14959	wole
147758	Donno_So_Dogon	where	jɔɡɔra	1237.0	6	A	J	7	7.J.C	2.0	jɔɡɔra	0	14965	jɔɡɔra
147993	Ampari_Dogon	where	u.a.n.u.j	1237.0	7	X	Y	1	1.Y.V	1.5	u.a.n.u.j	0	14981	u.a.n.u.j
148048	Donno_So_Dogon	where	d.ʒoɡora	1237.0	1	A	T	7	7.T.C	2.0	d.ʒoɡora	0	14984	d.ʒoɡora
148846	Ampari_Dogon	where	wɔm.bɔ	1237.0	6	A	W	1	1.W.C	2.0	wɔm.bɔ	0	14959	wɔm.bɔ
148946	Mombo_Dogon	where	ma	1237.0	4	A	M	10	10.M.C	2.0	ma	0	14967	ma
149158	Ampari_Dogon	where	wau.n	1237.0	6	A	W	1	1.W.C	2.0	wau.n	0	14959	wau.n
149866	Togo_Kan	where	ja	1237.0	6	A	J	18	18.J.C	2.0	ja	0	14965	ja
150590	Toro_Tegu_Dogon	where	d.ʒadʒe	1237.0	1	A	T	21	21.T.C	2.0	d.ʒadʒe	0	14984	d.ʒadʒe
157989	Toro_Tegu_Dogon	where	d.ʒaɡa	1237.0	1	A	T	21	21.T.C	2.0	d.ʒaɡa	1	14984	d.ʒaɡa
157990	Toro_Tegu_Dogon	where	jàɡá	1237.0	6	A	J	21	21.J.C	2.0	jàɡá	1	14965	jàɡá
159031	Nanga	where	àr.náŋá	1237.0	7	X	A	12	12.A.V	1.5	àr.náŋá	1	14981	àr.náŋá
159273	Tomo_Kan_Dogon	where	ɲam.b	1237.0	4	A	N	20	20.N.C	2.0	ɲam.b	0	14963	ɲam.b
159361	Tomo_Kan_Dogon	where	n.ia.nm.ba	1237.0	4	A	N	20	20.N.C	2.0	n.ia.nm.ba	0	14963	n.ia.nm.ba
159431	Tomo_Kan_Dogon	where	jam.ba	1237.0	6	A	J	20	20.J.C	2.0	jam.ba	0	14965	jam.ba
159630	Ampari_Dogon	where	u.a.u	1237.0	7	X	Y	1	1.Y.V	1.5	u.a.u	0	14981	u.a.u
159732	Mombo_Dogon	where	maɲe	1237.0	4	A	M	10	10.M.C	2.0	maɲe	0	14967	maɲe
159856	Toro_Tegu_Dogon	where	jàɡá	1237.0	6	A	J	21	21.J.C	2.0	jàɡá	1	14965	jàɡá
160960	Tiranige_Diga_Dogon	where	àná	1237.0	7	X	A	17	17.A.V	1.5	àná	1	14981	àná
161530	Dogul_Dom_Dogon	where	àŋá.á	1237.0	7	X	A	6	6.A.V	1.5	àŋá.á	1	14981	àŋá.á
162167	Donno_So_Dogon	where	jɔ̀ɡɔ́#rà.à	1237.0	6	A	J	7	7.J.C	2.0	jɔ̀ɡɔ́#rà.à	1	14965	jɔ̀ɡɔ́#rà.à
1247	Bankan_Tey_Dogon	whistle	mbù.ù-pó.ò#pó	3107.0	4	A	M	3	3.M.C	2.0	mbù.ù-pó.ò#pó	0	14998	mbù.ù-pó.ò#pó
2126	Guru_(Mali)	whistle	pò.òró#pó.óró	3107.0	1	A	P	8	8.P.C	2.0	pò.òró#pó.óró	0	14999	pò.òró#pó.óró
3374	Guru_(Mali)	whistle	pó.óró	1025.0	1	A	P	8	8.P.C	2.0	pó.óró	1	14999	pó.óró
5285	Togo_Kan	whistle	só.ó	1025.0	3	A	S	18	18.S.C	2.0	só.ó	0	15002	só.ó
8638	Togo_Kan	whistle	wìrɛ̌�#wírì	3107.0	6	A	W	18	18.W.C	2.0	wìrɛ̌�#wírì	0	15011	wìrɛ̌�#wírì
9340	Toro_Tegu_Dogon	whistle	jìró	1025.0	6	A	J	21	21.J.C	2.0	jìró	0	15015	jìró
9341	Toro_Tegu_Dogon	whistle	jírò#jírú	1025.0	6	A	J	21	21.J.C	2.0	jírò#jírú	0	15015	jírò#jírú
16224	Togo_Kan	whistle	wírɛ́	1025.0	6	A	W	18	18.W.C	2.0	wírɛ́	0	15011	wírɛ́
16225	Togo_Kan	whistle	wírì	1025.0	6	A	W	18	18.W.C	2.0	wírì	0	15011	wírì
22261	Donno_So_Dogon	whistle	sùdɛ̀-j#súd-ɛ̀.ɛ̀	3107.0	3	A	S	7	7.S.C	2.0	sùdɛ̀-j#súd-ɛ̀.ɛ̀	0	15002	sùdɛ̀-j#súd-ɛ̀.ɛ̀
24921	Donno_So_Dogon	whistle	súd-ì-j	1025.0	3	A	S	7	7.S.C	2.0	súd-ì-j	0	15002	súd-ì-j
24922	Donno_So_Dogon	whistle	súd-ɛ̀.ɛ̀	1025.0	3	A	S	7	7.S.C	2.0	súd-ɛ̀.ɛ̀	0	15002	súd-ɛ̀.ɛ̀
26821	Penange	whistle	púbúlè	3107.0	1	A	P	13	13.P.C	2.0	púbúlè	1	14999	púbúlè
27586	Toro_Tegu_Dogon	whistle	púró	1025.0	1	A	P	21	21.P.C	2.0	púró	1	14999	púró
27587	Toro_Tegu_Dogon	whistle	úsò#púrú	1025.0	7	X	Y	21	21.Y.V	1.5	úsò#púrú	0	15064	úsò#púrú
28599	Penange	whistle	púbúlè	1025.0	1	A	P	13	13.P.C	2.0	púbúlè	1	14999	púbúlè
30150	Mombo_Dogon	whistle	ɡúbé	1025.0	1	A	K	10	10.K.C	2.0	ɡúbé	0	15005	ɡúbé
31562	Jamsay_Dogon	whistle	porowo	1025.0	1	A	P	9	9.P.C	2.0	porowo	0	14999	porowo
31563	Jamsay_Dogon	whistle	porowoporowo	1025.0	1	A	P	9	9.P.C	2.0	porowoporowo	0	14999	porowoporowo
33343	Mombo_Dogon	whistle	wèlì#wélé	3107.0	6	A	W	10	10.W.C	2.0	wèlì#wélé	0	15011	wèlì#wélé
38125	Mombo_Dogon	whistle	wélé	1025.0	6	A	W	10	10.W.C	2.0	wélé	0	15011	wélé
41893	Jamsay_Dogon	whistle	pòròwó#pórówó	3107.0	1	A	P	9	9.P.C	2.0	pòròwó#pórówó	0	14999	pòròwó#pórówó
44673	Jamsay_Dogon	whistle	so	1025.0	3	A	S	9	9.S.C	2.0	so	0	15002	so
46597	Najamba	whistle	pébí	1025.0	1	A	P	11	11.P.C	2.0	pébí	0	14999	pébí
52658	Yorno_So	whistle	pòbùl-ɛ́.ɛ̀#póbúl-ɛ́.ɛ́	3107.0	1	A	P	23	23.P.C	2.0	pòbùl-ɛ́.ɛ̀#póbúl-ɛ́.ɛ́	0	14999	pòbùl-ɛ́.ɛ̀#póbúl-ɛ́.ɛ́
56054	Najamba	whistle	pèbî-n#pébí	3107.0	1	A	P	11	11.P.C	2.0	pèbî-n#pébí	0	14999	pèbî-n#pébí
60835	Yorno_So	whistle	póbúl-í.í	1025.0	1	A	P	23	23.P.C	2.0	póbúl-í.í	0	14999	póbúl-í.í
60836	Yorno_So	whistle	póbúl-ɛ́.ɛ́	1025.0	1	A	P	23	23.P.C	2.0	póbúl-ɛ́.ɛ́	0	14999	póbúl-ɛ́.ɛ́
62792	Ben_Tey_Dogon	whistle	pó	1025.0	1	A	P	4	4.P.C	2.0	pó	0	14999	pó
67356	Ben_Tey_Dogon	whistle	pò.ó#pó	3107.0	1	A	P	4	4.P.C	2.0	pò.ó#pó	0	14999	pò.ó#pó
70979	Bunoge_Dogon	whistle	pè.èlè#bálè	3107.0	1	A	P	5	5.P.C	2.0	pè.èlè#bálè	0	14999	pè.èlè#bálè
71163	Ben_Tey_Dogon	whistle	súwó	1025.0	3	A	S	4	4.S.C	2.0	súwó	0	15002	súwó
74629	Yanda_Dom_Dogon	whistle	púm.bó-lì	1025.0	1	A	P	22	22.P.C	2.0	púm.bó-lì	0	14999	púm.bó-lì
74630	Yanda_Dom_Dogon	whistle	púm.bó	1025.0	1	A	P	22	22.P.C	2.0	púm.bó	0	14999	púm.bó
75205	Tommo_So_Dogon	whistle	pó.óbí-jó	1025.0	1	A	P	19	19.P.C	2.0	pó.óbí-jó	0	14999	pó.óbí-jó
79597	Yanda_Dom_Dogon	whistle	púbíjá-lì	3107.0	1	A	P	22	22.P.C	2.0	púbíjá-lì	0	14999	púbíjá-lì
79598	Yanda_Dom_Dogon	whistle	púbíjɛ́	3107.0	1	A	P	22	22.P.C	2.0	púbíjɛ́	1	14999	púbíjɛ́
85990	Tommo_So_Dogon	whistle	pò.òbí-jó#pó.óbí-jó	3107.0	1	A	P	19	19.P.C	2.0	pò.òbí-jó#pó.óbí-jó	0	14999	pò.òbí-jó#pó.óbí-jó
87804	Yanda_Dom_Dogon	whistle	púbíjá-lì	1025.0	1	A	P	22	22.P.C	2.0	púbíjá-lì	1	14999	púbíjá-lì
87805	Yanda_Dom_Dogon	whistle	púbíjɛ́	1025.0	1	A	P	22	22.P.C	2.0	púbíjɛ́	1	14999	púbíjɛ́
90590	Dogul_Dom_Dogon	whistle	súsɛ̀	1025.0	3	A	S	6	6.S.C	2.0	súsɛ̀	1	15002	súsɛ̀
92310	Bankan_Tey_Dogon	whistle	pó	1025.0	1	A	P	3	3.P.C	2.0	pó	1	14999	pó
96235	Jamsay_Dogon	whistle	pòròwó#pórówó	3107.0	1	A	P	9	9.P.C	2.0	pòròwó#pórówó	1	14999	pòròwó#pórówó
96908	Tommo_So_Dogon	whistle	d.ʒùbó	1025.0	1	A	T	19	19.T.C	2.0	d.ʒùbó	0	15031	d.ʒùbó
98948	Tiranige_Diga_Dogon	whistle	péwó	1025.0	1	A	P	17	17.P.C	2.0	péwó	0	14999	péwó
100534	Tiranige_Diga_Dogon	whistle	péwú#péwó	3107.0	1	A	P	17	17.P.C	2.0	péwú#péwó	0	14999	péwú#péwó
102808	Nanga	whistle	síwé	1025.0	3	A	S	12	12.S.C	2.0	síwé	1	15002	síwé
105463	Nanga	whistle	pó.ò#pó.ó	3107.0	1	A	P	12	12.P.C	2.0	pó.ò#pó.ó	0	14999	pó.ò#pó.ó
109888	Nanga	whistle	pó.ó	1025.0	1	A	P	12	12.P.C	2.0	pó.ó	0	14999	pó.ó
110883	Perge_Tegu	whistle	píjɛ́	1025.0	1	A	P	14	14.P.C	2.0	píjɛ́	1	14999	píjɛ́
110884	Perge_Tegu	whistle	tú.úsɔ́	1025.0	1	A	T	14	14.T.C	2.0	tú.úsɔ́	1	15031	tú.úsɔ́
114966	Perge_Tegu	whistle	píjɛ́	3107.0	1	A	P	14	14.P.C	2.0	píjɛ́	1	14999	píjɛ́
114967	Perge_Tegu	whistle	tú.úsɔ́	3107.0	1	A	T	14	14.T.C	2.0	tú.úsɔ́	1	15031	tú.úsɔ́
117361	Perge_Tegu	whistle	tú.úsɔ́	1025.0	1	A	T	14	14.T.C	2.0	tú.úsɔ́	1	15031	tú.úsɔ́
117485	Tommo_So_Dogon	whistle	pó.óbí-jó	1025.0	1	A	P	19	19.P.C	2.0	pó.óbí-jó	1	14999	pó.óbí-jó
118153	Jamsay_Dogon	whistle	fi	1025.0	3	A	B	9	9.B.C	2.0	fi	0	14999	fi
118982	Ana_Tinga_Dogon	whistle	suɗɔle	1025.0	3	A	S	2	2.S.C	2.0	suɗɔle	0	15002	suɗɔle
119027	Ana_Tinga_Dogon	whistle	anranmaran	1025.0	7	X	A	2	2.A.V	1.5	anranmaran	0	15019	anranmaran
119619	Tebul_Ure_Dogon	whistle	pobija	1025.0	1	A	P	15	15.P.C	2.0	pobija	0	14999	pobija
119891	Bankan_Tey_Dogon	whistle	pó	1025.0	1	A	P	3	3.P.C	2.0	pó	1	14999	pó
120113	Yanda_Dom_Dogon	whistle	aramana	1025.0	7	X	A	22	22.A.V	1.5	aramana	0	15064	aramana
120114	Yanda_Dom_Dogon	whistle	púbíjá-lì	1025.0	1	A	P	22	22.P.C	2.0	púbíjá-lì	1	14999	púbíjá-lì
120115	Yanda_Dom_Dogon	whistle	púbíjɛ́	1025.0	1	A	P	22	22.P.C	2.0	púbíjɛ́	1	14999	púbíjɛ́
121059	Bankan_Tey_Dogon	whistle	kà.àkíjá	1025.0	1	A	K	3	3.K.C	2.0	kà.àkíjá	0	15005	kà.àkíjá
121587	Bunoge_Dogon	whistle	pim.bu	1025.0	1	A	P	5	5.P.C	2.0	pim.bu	0	14999	pim.bu
121588	Bunoge_Dogon	whistle	te.ebe#pe.ele	1025.0	1	A	T	5	5.T.C	2.0	te.ebe#pe.ele	0	15031	te.ebe#pe.ele
122805	Jamsay_Dogon	whistle	pórówó	1025.0	1	A	P	9	9.P.C	2.0	pórówó	0	14999	pórówó
126780	Jamsay_Dogon	whistle	pòròwó#pórówó	3107.0	1	A	P	9	9.P.C	2.0	pòròwó#pórówó	1	14999	pòròwó#pórówó
129237	Jamsay_Dogon	whistle	só.ó	1025.0	3	A	S	9	9.S.C	2.0	só.ó	0	15002	só.ó
129675	Ben_Tey_Dogon	whistle	pó	1025.0	1	A	P	4	4.P.C	2.0	pó	1	14999	pó
130763	Tengou-Togo_Dogon	whistle	wirɛ	1025.0	6	A	W	16	16.W.C	2.0	wirɛ	0	15011	wirɛ
131513	Tommo_So_Dogon	whistle	sudej	1025.0	3	A	S	19	19.S.C	2.0	sudej	0	15002	sudej
132019	Nanga	whistle	síwé	1025.0	3	A	S	12	12.S.C	2.0	síwé	1	15002	síwé
132500	Yorno_So	whistle	póbúl-í.í	1025.0	1	A	P	23	23.P.C	2.0	póbúl-í.í	1	14999	póbúl-í.í
132501	Yorno_So	whistle	póbúl-ɛ́.ɛ́	1025.0	1	A	P	23	23.P.C	2.0	póbúl-ɛ́.ɛ́	1	14999	póbúl-ɛ́.ɛ́
134010	Najamba	whistle	pébí	1025.0	1	A	P	11	11.P.C	2.0	pébí	1	14999	pébí
134840	Nanga	whistle	pó.ó	1025.0	1	A	P	12	12.P.C	2.0	pó.ó	1	14999	pó.ó
139055	Nanga	whistle	pó.ò#pó.ó	3107.0	1	A	P	12	12.P.C	2.0	pó.ò#pó.ó	1	14999	pó.ò#pó.ó
140890	Nanga	whistle	pó.ò#pó.ó	3107.0	1	A	P	12	12.P.C	2.0	pó.ò#pó.ó	1	14999	pó.ò#pó.ó
141584	Nanga	whistle	síwé	1025.0	3	A	S	12	12.S.C	2.0	síwé	1	15002	síwé
143175	Mombo_Dogon	whistle	shɛn.dishɛnti	1025.0	3	A	S	10	10.S.C	2.0	shɛn.dishɛnti	0	15002	shɛn.dishɛnti
143680	Mombo_Dogon	whistle	pe.em.be#wala	1025.0	1	A	P	10	10.P.C	2.0	pe.em.be#wala	0	14999	pe.em.be#wala
144144	Mombo_Dogon	whistle	pɛ.ɛ.nbuɡɔ	1025.0	1	A	P	10	10.P.C	2.0	pɛ.ɛ.nbuɡɔ	0	14999	pɛ.ɛ.nbuɡɔ
144145	Mombo_Dogon	whistle	wélé	1025.0	6	A	W	10	10.W.C	2.0	wélé	1	15011	wélé
148050	Donno_So_Dogon	whistle	purodu	1025.0	1	A	P	7	7.P.C	2.0	purodu	1	14999	purodu
149160	Ampari_Dogon	whistle	mpi#sɛrɛrɛ	1025.0	4	A	M	1	1.M.C	2.0	mpi#sɛrɛrɛ	0	14996	mpi#sɛrɛrɛ
149193	Ampari_Dogon	whistle	sɛsɛrɛ	3107.0	3	A	S	1	1.S.C	2.0	sɛsɛrɛ	0	15002	sɛsɛrɛ
149194	Ampari_Dogon	whistle	uwɛ#turuwɛ	3107.0	7	X	Y	1	1.Y.V	1.5	uwɛ#turuwɛ	0	15019	uwɛ#turuwɛ
149848	Togo_Kan	whistle	wírɛ́	1025.0	6	A	W	18	18.W.C	2.0	wírɛ́	1	15011	wírɛ́
149849	Togo_Kan	whistle	wírì	1025.0	6	A	W	18	18.W.C	2.0	wírì	1	15011	wírì
158007	Toro_Tegu_Dogon	whistle	jìró	1025.0	6	A	J	21	21.J.C	2.0	jìró	1	15015	jìró
158008	Toro_Tegu_Dogon	whistle	jírò#jírú	1025.0	6	A	J	21	21.J.C	2.0	jírò#jírú	1	15015	jírò#jírú
158776	Guru_(Mali)	whistle	pó.óró	1025.0	1	A	P	8	8.P.C	2.0	pó.óró	1	14999	pó.óró
159050	Nanga	whistle	pó.ó	1025.0	1	A	P	12	12.P.C	2.0	pó.ó	1	14999	pó.ó
159883	Toro_Tegu_Dogon	whistle	jìró	1025.0	6	A	J	21	21.J.C	2.0	jìró	1	15015	jìró
159884	Toro_Tegu_Dogon	whistle	jírò#jírú	1025.0	6	A	J	21	21.J.C	2.0	jírò#jírú	1	15015	jírò#jírú
160962	Tiranige_Diga_Dogon	whistle	péwó	1025.0	1	A	P	17	17.P.C	2.0	péwó	1	14999	péwó
161532	Dogul_Dom_Dogon	whistle	súsɛ̀	1025.0	3	A	S	6	6.S.C	2.0	súsɛ̀	1	15002	súsɛ̀
162074	Nanga	whistle	pó.ó	1025.0	1	A	P	12	12.P.C	2.0	pó.ó	1	14999	pó.ó
162169	Donno_So_Dogon	whistle	súdìj	1025.0	3	A	S	7	7.S.C	2.0	súdìj	0	15002	súdìj
162170	Donno_So_Dogon	whistle	súdɛ̀.ɛ̀	1025.0	3	A	S	7	7.S.C	2.0	súdɛ̀.ɛ̀	0	15002	súdɛ̀.ɛ̀
162970	Nanga	whistle	pó.ó	1025.0	1	A	P	12	12.P.C	2.0	pó.ó	1	14999	pó.ó
3377	Guru_(Mali)	white	pírú	3439.0	1	A	P	8	8.P.C	2.0	pírú	0	15070	pírú
9335	Toro_Tegu_Dogon	white	pírú	3439.0	1	A	P	21	21.P.C	2.0	pírú	0	15070	pírú
9620	Toro_Tegu_Dogon	white	táw-táw	3439.0	1	A	T	21	21.T.C	2.0	táw-táw	1	15065	táw-táw
15966	Togo_Kan	white	tèɡé-tèɡè	3439.0	1	A	T	18	18.T.C	2.0	tèɡé-tèɡè	0	15065	tèɡé-tèɡè
16268	Togo_Kan	white	pírí	3439.0	1	A	P	18	18.P.C	2.0	pírí	0	15070	pírí
17543	Ampari_Dogon	white	tò.òm.bò	3439.0	1	A	T	1	1.T.C	2.0	tò.òm.bò	0	15065	tò.òm.bò
24840	Donno_So_Dogon	white	pádà-pàdà	3439.0	1	A	P	7	7.P.C	2.0	pádà-pàdà	0	15070	pádà-pàdà
24935	Donno_So_Dogon	white	pílù	3439.0	1	A	P	7	7.P.C	2.0	pílù	0	15070	pílù
28529	Penange	white	pád.ʒá	3439.0	1	A	P	13	13.P.C	2.0	pád.ʒá	0	15070	pád.ʒá
28607	Penange	white	tòm.bò	3439.0	1	A	T	13	13.T.C	2.0	tòm.bò	0	15065	tòm.bò
31526	Jamsay_Dogon	white	piru	3439.0	1	A	P	9	9.P.C	2.0	piru	0	15070	piru
31945	Jamsay_Dogon	white	parapara	3439.0	1	A	P	9	9.P.C	2.0	parapara	0	15070	parapara
37971	Mombo_Dogon	white	pádjá-pádjá	3439.0	1	A	P	10	10.P.C	2.0	pádjá-pádjá	0	15070	pádjá-pádjá
38146	Mombo_Dogon	white	tóm.bò	3439.0	1	A	T	10	10.T.C	2.0	tóm.bò	0	15065	tóm.bò
40478	Dogul_Dom_Dogon	white	pílàŋ	3439.0	1	A	P	6	6.P.C	2.0	pílàŋ	0	15070	pílàŋ
46583	Najamba	white	pílɛ̀	3439.0	1	A	P	11	11.P.C	2.0	pílɛ̀	0	15070	pílɛ̀
46928	Najamba	white	táw-táw	3439.0	1	A	T	11	11.T.C	2.0	táw-táw	1	15065	táw-táw
60515	Yorno_So	white	pàrá-pàrá	3439.0	1	A	P	23	23.P.C	2.0	pàrá-pàrá	0	15070	pàrá-pàrá
60858	Yorno_So	white	píl	3439.0	1	A	P	23	23.P.C	2.0	píl	0	15070	píl
62780	Ben_Tey_Dogon	white	pílɛ́	3439.0	1	A	P	4	4.P.C	2.0	pílɛ́	0	15070	pílɛ́
62968	Ben_Tey_Dogon	white	párú-párú	3439.0	1	A	P	4	4.P.C	2.0	párú-párú	0	15070	párú-párú
72772	Bunoge_Dogon	white	sìmà	3439.0	3	A	S	5	5.S.C	2.0	sìmà	0	15069	sìmà
75191	Tommo_So_Dogon	white	pílú	3439.0	1	A	P	19	19.P.C	2.0	pílú	0	15070	pílú
75567	Tommo_So_Dogon	white	wàdá-wàdà	3439.0	6	A	W	19	19.W.C	2.0	wàdá-wàdà	0	15102	wàdá-wàdà
75568	Tommo_So_Dogon	white	táw-táw	3439.0	1	A	T	19	19.T.C	2.0	táw-táw	0	15065	táw-táw
87528	Yanda_Dom_Dogon	white	pérú-pérú	3439.0	1	A	P	22	22.P.C	2.0	pérú-pérú	0	15070	pérú-pérú
87546	Yanda_Dom_Dogon	white	párú-párú	3439.0	1	A	P	22	22.P.C	2.0	párú-párú	0	15070	párú-párú
87828	Yanda_Dom_Dogon	white	pílɛ́	3439.0	1	A	P	22	22.P.C	2.0	pílɛ́	1	15070	pílɛ́
90598	Dogul_Dom_Dogon	white	pílà-ŋ	3439.0	1	A	P	6	6.P.C	2.0	pílà-ŋ	0	15070	pílà-ŋ
92157	Bankan_Tey_Dogon	white	pín.dɛ́	3439.0	1	A	P	3	3.P.C	2.0	pín.dɛ́	0	15070	pín.dɛ́
94157	Bankan_Tey_Dogon	white	téw-téw	3439.0	1	A	T	3	3.T.C	2.0	téw-téw	0	15065	téw-téw
94621	Tebul_Ure_Dogon	white	pílɛ́.ɛ́	3439.0	1	A	P	15	15.P.C	2.0	pílɛ́.ɛ́	0	15070	pílɛ́.ɛ́
97410	Jamsay_Dogon	white	pírú	3439.0	1	A	P	9	9.P.C	2.0	pírú	0	15070	pírú
98945	Tiranige_Diga_Dogon	white	púlɛ́	3439.0	1	A	P	17	17.P.C	2.0	púlɛ́	0	15070	púlɛ́
99018	Tiranige_Diga_Dogon	white	pùlɛ̀-tàw-tàw	3439.0	1	A	P	17	17.P.C	2.0	pùlɛ̀-tàw-tàw	0	15070	pùlɛ̀-tàw-tàw
109732	Nanga	white	pàsá-pàsá	3439.0	1	A	P	12	12.P.C	2.0	pàsá-pàsá	0	15070	pàsá-pàsá
109901	Nanga	white	pírí	3439.0	1	A	P	12	12.P.C	2.0	pírí	0	15070	pírí
110854	Perge_Tegu	white	pírí	3439.0	1	A	P	14	14.P.C	2.0	pírí	0	15070	pírí
111226	Perge_Tegu	white	tèɡé-tèɡè	3439.0	1	A	T	14	14.T.C	2.0	tèɡé-tèɡè	0	15065	tèɡé-tèɡè
111227	Perge_Tegu	white	táw-táw	3439.0	1	A	T	14	14.T.C	2.0	táw-táw	1	15065	táw-táw
111228	Perge_Tegu	white	téw-téw	3439.0	1	A	T	14	14.T.C	2.0	téw-téw	0	15065	téw-téw
111229	Perge_Tegu	white	páru-párú	3439.0	1	A	P	14	14.P.C	2.0	páru-párú	0	15070	páru-párú
117423	Nanga	white	pilu	1335.0	1	A	P	12	12.P.C	2.0	pilu	0	15070	pilu
117486	Tommo_So_Dogon	white	pilu	1335.0	1	A	P	19	19.P.C	2.0	pilu	0	15070	pilu
